bag_id,pnr_id,flight_number,bag_weight_kg,bag_dimensions_cm,bag_type,special_handling,priority_tag,security_flag,bag_status,check_in_time,boarding_time
BAG00207,PNR00101,1018,23.4,70x55x35,Priority,0,0,0,In Transit,2024-01-15T03:12:00,2024-01-15T06:27:00
BAG00208,PNR00101,1018,12.9,50x35x18,Transfer,0,0,0,Loaded,2024-01-15T04:42:00,2024-01-15T06:25:00
BAG00209,PNR00102,1018,17.7,45x30x15,Checked,0,0,0,Checked In,2024-01-15T04:33:00,2024-01-15T06:15:00
BAG00210,PNR00102,1018,10.1,65x50x30,Gate-Check,0,0,0,Loaded,2024-01-15T03:38:00,2024-01-15T06:09:00
BAG00211,PNR00102,1018,21.9,70x55x35,Priority,1,0,0,Offloaded,2024-01-15T04:04:00,2024-01-15T06:27:00
BAG00212,PNR00102,1018,30.5,45x30x15,Oversized,0,1,0,Offloaded,2024-01-15T04:28:00,2024-01-15T06:21:00
BAG00213,PNR00103,1018,17.2,60x45x25,Oversized,1,0,0,In Transit,2024-01-15T05:24:00,2024-01-15T06:04:00
BAG00214,PNR00103,1018,5.5,70x55x35,Fragile,0,0,0,Offloaded,2024-01-15T04:10:00,2024-01-15T06:35:00
BAG00215,PNR00104,1018,13.6,50x35x18,Fragile,0,0,0,Loaded,2024-01-15T03:01:00,2024-01-15T06:00:00
BAG00216,PNR00104,1018,27.5,50x35x18,Fragile,0,0,0,Delivered,2024-01-15T05:17:00,2024-01-15T06:01:00
BAG00217,PNR00105,1018,11.9,45x30x15,Checked,0,1,0,Delivered,2024-01-15T03:51:00,2024-01-15T06:26:00
BAG00218,PNR00105,1018,29.1,55x40x20,Priority,0,0,0,Delivered,2024-01-15T03:18:00,2024-01-15T06:29:00
BAG00219,PNR00107,1019,27.9,65x50x30,Fragile,1,0,0,Loaded,2024-01-15T10:01:00,2024-01-15T11:08:00
BAG00220,PNR00107,1019,24,70x55x35,Carry-On,0,1,0,Loaded,2024-01-15T09:44:00,2024-01-15T10:59:00
BAG00221,PNR00108,1019,25.7,50x35x18,Transfer,0,0,0,Loaded,2024-01-15T09:42:00,2024-01-15T11:27:00
BAG00222,PNR00108,1019,14.1,45x30x15,Carry-On,0,0,0,Delivered,2024-01-15T08:40:00,2024-01-15T11:11:00
BAG00223,PNR00108,1019,7.4,65x50x30,Fragile,0,1,0,In Transit,2024-01-15T08:24:00,2024-01-15T11:05:00
BAG00224,PNR00108,1019,18.8,50x35x18,Gate-Check,1,0,0,Delivered,2024-01-15T09:13:00,2024-01-15T11:04:00
BAG00225,PNR00109,1019,7.6,65x50x30,Priority,1,0,0,Offloaded,2024-01-15T09:53:00,2024-01-15T10:58:00
BAG00226,PNR00109,1019,28.7,65x50x30,Priority,0,0,0,Loaded,2024-01-15T09:24:00,2024-01-15T11:12:00
BAG00227,PNR00109,1019,19.2,60x45x25,Transfer,0,0,0,Loaded,2024-01-15T07:42:00,2024-01-15T11:10:00
BAG00228,PNR00109,1019,10.7,60x45x25,Priority,0,0,0,Loaded,2024-01-15T10:11:00,2024-01-15T11:22:00
BAG00229,PNR00110,1019,17.3,55x40x20,Priority,0,0,0,Loaded,2024-01-15T08:33:00,2024-01-15T11:11:00
BAG00230,PNR00110,1019,30.8,65x50x30,Priority,0,0,0,Offloaded,2024-01-15T10:09:00,2024-01-15T11:21:00
BAG00231,PNR00110,1019,11.1,45x30x15,Transfer,0,0,0,Loaded,2024-01-15T09:13:00,2024-01-15T11:17:00
BAG00232,PNR00110,1019,24.1,65x50x30,Fragile,0,0,0,Delivered,2024-01-15T08:54:00,2024-01-15T11:04:00
BAG00233,PNR00110,1019,22.1,50x35x18,Carry-On,0,0,0,Offloaded,2024-01-15T10:26:00,2024-01-15T11:05:00
BAG00234,PNR00111,1030,26.7,70x55x35,Fragile,0,0,0,Checked In,2024-01-16T06:29:00,2024-01-16T09:45:00
BAG00235,PNR00113,1030,29.8,50x35x18,Fragile,0,0,0,Delivered,2024-01-16T06:23:00,2024-01-16T09:22:00
BAG00236,PNR00113,1030,11.5,45x30x15,Priority,0,0,0,Loaded,2024-01-16T06:06:00,2024-01-16T09:40:00
BAG00237,PNR00114,1030,10.8,65x50x30,Oversized,0,0,0,Delivered,2024-01-16T07:24:00,2024-01-16T09:42:00
BAG00238,PNR00114,1030,16.8,65x50x30,Carry-On,0,1,0,Offloaded,2024-01-16T06:33:00,2024-01-16T09:10:00
BAG00239,PNR00114,1030,29,50x35x18,Priority,0,0,0,Offloaded,2024-01-16T06:56:00,2024-01-16T09:29:00
BAG00240,PNR00114,1030,21.7,50x35x18,Checked,0,0,0,Checked In,2024-01-16T07:10:00,2024-01-16T09:10:00
BAG00241,PNR00115,1030,20.1,70x55x35,Carry-On,0,0,0,Checked In,2024-01-16T07:58:00,2024-01-16T09:29:00
BAG00242,PNR00115,1030,7,65x50x30,Fragile,0,0,0,Delivered,2024-01-16T08:31:00,2024-01-16T09:11:00
BAG00243,PNR00116,1030,17.1,70x55x35,Carry-On,0,0,0,In Transit,2024-01-16T07:54:00,2024-01-16T09:18:00
BAG00244,PNR00117,1030,21.9,55x40x20,Gate-Check,1,0,0,Loaded,2024-01-16T06:55:00,2024-01-16T09:17:00
BAG00245,PNR00117,1030,28.5,65x50x30,Gate-Check,0,0,0,Offloaded,2024-01-16T08:15:00,2024-01-16T09:25:00
BAG00246,PNR00118,1031,6.4,70x55x35,Transfer,0,0,0,Delivered,2024-01-16T13:14:00,2024-01-16T15:14:00
BAG00247,PNR00119,1031,30.8,55x40x20,Transfer,0,0,0,Loaded,2024-01-16T12:48:00,2024-01-16T15:07:00
BAG00248,PNR00119,1031,18.2,65x50x30,Transfer,0,0,0,Delivered,2024-01-16T12:37:00,2024-01-16T15:33:00
BAG00249,PNR00120,1031,30.4,60x45x25,Fragile,1,0,0,In Transit,2024-01-16T12:18:00,2024-01-16T15:16:00
BAG00250,PNR00120,1031,7,60x45x25,Oversized,0,0,0,Delivered,2024-01-16T13:02:00,2024-01-16T15:14:00
BAG00251,PNR00123,1031,16.5,65x50x30,Priority,0,0,0,Loaded,2024-01-16T13:15:00,2024-01-16T15:12:00
BAG00252,PNR00123,1031,10.3,55x40x20,Gate-Check,0,0,0,In Transit,2024-01-16T13:01:00,2024-01-16T15:10:00
BAG00253,PNR00123,1031,8.9,50x35x18,Checked,0,0,0,Delivered,2024-01-16T13:06:00,2024-01-16T15:31:00
BAG00254,PNR00123,1031,13.6,50x35x18,Fragile,0,0,0,Offloaded,2024-01-16T14:33:00,2024-01-16T15:14:00
BAG00255,PNR00124,1032,9.2,65x50x30,Transfer,0,0,0,Delivered,2024-01-16T07:07:00,2024-01-16T09:27:00
BAG00256,PNR00124,1032,6.6,55x40x20,Oversized,0,0,0,Offloaded,2024-01-16T06:17:00,2024-01-16T09:19:00
BAG00257,PNR00124,1032,5.3,55x40x20,Oversized,0,0,0,In Transit,2024-01-16T06:07:00,2024-01-16T09:22:00
BAG00258,PNR00124,1032,22.5,45x30x15,Checked,0,1,0,Offloaded,2024-01-16T08:40:00,2024-01-16T09:00:00
BAG00259,PNR00124,1032,8.9,60x45x25,Transfer,0,0,0,Loaded,2024-01-16T07:47:00,2024-01-16T09:07:00
BAG00260,PNR00125,1032,19.6,65x50x30,Fragile,0,0,0,In Transit,2024-01-16T07:32:00,2024-01-16T09:26:00
BAG00261,PNR00126,1032,22.1,60x45x25,Oversized,0,0,0,Loaded,2024-01-16T07:25:00,2024-01-16T09:02:00
BAG00262,PNR00126,1032,18,65x50x30,Priority,1,0,0,Delivered,2024-01-16T05:49:00,2024-01-16T09:23:00
BAG00263,PNR00126,1032,16.2,60x45x25,Transfer,1,0,0,Delivered,2024-01-16T08:23:00,2024-01-16T09:27:00
BAG00264,PNR00126,1032,11,60x45x25,Transfer,1,0,0,Offloaded,2024-01-16T06:45:00,2024-01-16T09:21:00
BAG00265,PNR00127,1032,29.7,60x45x25,Priority,0,0,0,Delivered,2024-01-16T06:12:00,2024-01-16T09:21:00
BAG00266,PNR00127,1032,17.5,45x30x15,Oversized,0,0,0,Checked In,2024-01-16T06:36:00,2024-01-16T08:56:00
BAG00267,PNR00127,1032,31.2,55x40x20,Fragile,0,0,0,Delivered,2024-01-16T06:42:00,2024-01-16T09:18:00
BAG00268,PNR00127,1032,16.6,55x40x20,Fragile,0,0,0,Offloaded,2024-01-16T08:12:00,2024-01-16T09:23:00
BAG00269,PNR00128,1032,10.7,65x50x30,Transfer,0,0,0,In Transit,2024-01-16T06:28:00,2024-01-16T09:00:00
BAG00270,PNR00128,1032,25.2,50x35x18,Fragile,0,0,0,Checked In,2024-01-16T06:53:00,2024-01-16T09:28:00
BAG00271,PNR00128,1032,21.8,70x55x35,Oversized,0,0,0,Delivered,2024-01-16T07:00:00,2024-01-16T09:27:00
BAG00272,PNR00128,1032,13.3,60x45x25,Checked,0,0,0,Offloaded,2024-01-16T08:19:00,2024-01-16T09:18:00
BAG00273,PNR00129,1032,6.6,70x55x35,Priority,1,0,0,Checked In,2024-01-16T07:49:00,2024-01-16T09:18:00
BAG00274,PNR00129,1032,17.7,45x30x15,Carry-On,0,0,0,Checked In,2024-01-16T07:00:00,2024-01-16T09:23:00
BAG00275,PNR00131,1033,6.5,45x30x15,Oversized,0,0,0,Checked In,2024-01-16T09:48:00,2024-01-16T12:57:00
BAG00276,PNR00133,1033,27.3,45x30x15,Gate-Check,0,0,0,Loaded,2024-01-16T11:40:00,2024-01-16T13:11:00
BAG00277,PNR00133,1033,24.3,60x45x25,Fragile,1,1,0,Loaded,2024-01-16T10:21:00,2024-01-16T13:24:00
BAG00278,PNR00133,1033,14.9,70x55x35,Gate-Check,0,0,0,Offloaded,2024-01-16T12:00:00,2024-01-16T13:14:00
BAG00279,PNR00133,1033,14.6,65x50x30,Gate-Check,0,0,0,Offloaded,2024-01-16T09:44:00,2024-01-16T13:02:00
BAG00280,PNR00133,1033,27.8,70x55x35,Gate-Check,0,0,0,In Transit,2024-01-16T10:15:00,2024-01-16T13:26:00
BAG00281,PNR00134,1033,31.3,55x40x20,Fragile,0,0,0,Checked In,2024-01-16T10:05:00,2024-01-16T12:55:00
BAG00282,PNR00134,1033,24.9,70x55x35,Priority,0,0,0,In Transit,2024-01-16T10:36:00,2024-01-16T13:30:00
BAG00283,PNR00134,1033,14.2,70x55x35,Fragile,0,0,0,Loaded,2024-01-16T10:49:00,2024-01-16T13:02:00
BAG00284,PNR00134,1033,28.6,70x55x35,Gate-Check,0,0,1,Loaded,2024-01-16T10:35:00,2024-01-16T13:19:00
BAG00285,PNR00134,1033,29.8,50x35x18,Transfer,0,0,0,Offloaded,2024-01-16T10:25:00,2024-01-16T13:16:00
BAG00286,PNR00135,1033,19.3,60x45x25,Gate-Check,0,0,0,Loaded,2024-01-16T10:08:00,2024-01-16T13:06:00
BAG00287,PNR00135,1033,6.5,55x40x20,Carry-On,0,0,0,Offloaded,2024-01-16T11:50:00,2024-01-16T13:17:00
BAG00288,PNR00135,1033,28.4,55x40x20,Carry-On,0,1,0,Loaded,2024-01-16T10:40:00,2024-01-16T13:28:00
BAG00289,PNR00136,1033,18.7,55x40x20,Fragile,0,0,0,Checked In,2024-01-16T12:13:00,2024-01-16T12:56:00
BAG00290,PNR00136,1033,8.3,70x55x35,Priority,0,1,0,Delivered,2024-01-16T11:09:00,2024-01-16T13:13:00
BAG00291,PNR00137,1034,28.1,60x45x25,Carry-On,0,0,0,Checked In,2024-01-16T14:15:00,2024-01-16T16:01:00
BAG00292,PNR00137,1034,28,55x40x20,Checked,1,1,0,Loaded,2024-01-16T14:25:00,2024-01-16T16:23:00
BAG00293,PNR00138,1034,22.9,50x35x18,Priority,0,0,0,Checked In,2024-01-16T14:56:00,2024-01-16T16:00:00
BAG00294,PNR00138,1034,20,55x40x20,Gate-Check,0,0,0,In Transit,2024-01-16T15:06:00,2024-01-16T16:15:00
BAG00295,PNR00138,1034,6.2,45x30x15,Checked,0,0,0,Checked In,2024-01-16T15:16:00,2024-01-16T16:16:00
BAG00296,PNR00139,1034,26.7,55x40x20,Fragile,1,0,0,Delivered,2024-01-16T13:58:00,2024-01-16T16:18:00
BAG00297,PNR00140,1034,16.7,60x45x25,Transfer,0,0,0,Checked In,2024-01-16T13:12:00,2024-01-16T16:22:00
BAG00298,PNR00140,1034,13.5,65x50x30,Carry-On,1,1,0,Loaded,2024-01-16T14:19:00,2024-01-16T16:00:00
BAG00299,PNR00140,1034,9,45x30x15,Oversized,0,0,0,Offloaded,2024-01-16T14:56:00,2024-01-16T16:22:00
BAG00300,PNR00140,1034,17.3,50x35x18,Checked,0,0,0,Offloaded,2024-01-16T15:43:00,2024-01-16T16:18:00
BAG00301,PNR00140,1034,16.3,45x30x15,Checked,0,0,0,In Transit,2024-01-16T13:36:00,2024-01-16T16:29:00
BAG00302,PNR00141,1034,27,50x35x18,Priority,0,0,0,Delivered,2024-01-16T13:35:00,2024-01-16T16:33:00
BAG00303,PNR00141,1034,8.8,50x35x18,Gate-Check,0,0,0,Checked In,2024-01-16T15:27:00,2024-01-16T16:32:00
BAG00304,PNR00142,1034,31.8,65x50x30,Fragile,0,0,0,Offloaded,2024-01-16T15:44:00,2024-01-16T16:13:00
BAG00305,PNR00143,1034,5.5,55x40x20,Gate-Check,0,0,0,In Transit,2024-01-16T13:27:00,2024-01-16T16:05:00
BAG00306,PNR00144,1034,26.9,55x40x20,Gate-Check,0,0,0,Delivered,2024-01-16T12:54:00,2024-01-16T16:19:00
BAG00307,PNR00144,1034,20.7,45x30x15,Gate-Check,0,0,0,Delivered,2024-01-16T13:20:00,2024-01-16T16:19:00
BAG00308,PNR00144,1034,14.6,45x30x15,Priority,0,0,0,Offloaded,2024-01-16T14:27:00,2024-01-16T16:34:00
BAG00309,PNR00144,1034,31,70x55x35,Transfer,0,0,0,Offloaded,2024-01-16T14:10:00,2024-01-16T16:34:00
BAG00310,PNR00144,1034,8.7,55x40x20,Gate-Check,1,0,0,Loaded,2024-01-16T14:21:00,2024-01-16T16:30:00
BAG00311,PNR00147,1035,19.2,50x35x18,Gate-Check,0,1,0,Delivered,2024-01-16T03:15:00,2024-01-16T05:02:00
BAG00312,PNR00147,1035,10.5,65x50x30,Oversized,0,0,1,Checked In,2024-01-16T01:37:00,2024-01-16T05:00:00
BAG00313,PNR00147,1035,23.1,65x50x30,Checked,1,0,0,Loaded,2024-01-16T02:36:00,2024-01-16T04:45:00
BAG00314,PNR00147,1035,25.7,65x50x30,Fragile,0,0,0,Loaded,2024-01-16T01:52:00,2024-01-16T04:39:00
BAG00315,PNR00148,1035,8.2,65x50x30,Transfer,0,0,0,Checked In,2024-01-16T01:40:00,2024-01-16T04:50:00
BAG00316,PNR00148,1035,22.3,55x40x20,Gate-Check,0,0,0,Offloaded,2024-01-16T03:00:00,2024-01-16T05:01:00
BAG00317,PNR00148,1035,30.8,65x50x30,Checked,0,0,0,Offloaded,2024-01-16T02:47:00,2024-01-16T04:54:00
BAG00318,PNR00149,1035,12.6,50x35x18,Oversized,0,0,0,Checked In,2024-01-16T04:03:00,2024-01-16T04:33:00
BAG00319,PNR00149,1035,29.3,45x30x15,Transfer,0,1,0,In Transit,2024-01-16T01:25:00,2024-01-16T04:53:00
BAG00320,PNR00149,1035,19.8,55x40x20,Carry-On,0,0,0,Checked In,2024-01-16T03:41:00,2024-01-16T04:40:00
BAG00321,PNR00150,1036,16.3,60x45x25,Priority,0,0,0,Loaded,2024-01-16T12:40:00,2024-01-16T13:20:00
BAG00322,PNR00151,1036,13.8,70x55x35,Gate-Check,0,0,0,Loaded,2024-01-16T09:53:00,2024-01-16T13:20:00
BAG00323,PNR00152,1036,22.5,50x35x18,Transfer,0,0,0,Checked In,2024-01-16T11:10:00,2024-01-16T13:23:00
BAG00324,PNR00152,1036,5.7,55x40x20,Carry-On,0,0,0,Checked In,2024-01-16T12:30:00,2024-01-16T13:09:00
BAG00325,PNR00154,1036,22.4,45x30x15,Transfer,0,0,0,Delivered,2024-01-16T10:28:00,2024-01-16T13:13:00
BAG00326,PNR00154,1036,20.2,45x30x15,Transfer,0,0,0,Offloaded,2024-01-16T12:32:00,2024-01-16T13:13:00
BAG00327,PNR00154,1036,19.1,50x35x18,Oversized,0,0,0,Offloaded,2024-01-16T11:02:00,2024-01-16T13:12:00
BAG00328,PNR00155,1036,29.3,70x55x35,Gate-Check,0,0,0,Checked In,2024-01-16T11:18:00,2024-01-16T13:21:00
BAG00329,PNR00155,1036,11.1,65x50x30,Gate-Check,0,0,0,Checked In,2024-01-16T10:36:00,2024-01-16T13:16:00
BAG00330,PNR00156,1036,7.4,55x40x20,Fragile,0,1,0,Loaded,2024-01-16T11:11:00,2024-01-16T13:23:00
BAG00331,PNR00156,1036,26.8,55x40x20,Priority,0,0,0,Delivered,2024-01-16T12:10:00,2024-01-16T13:29:00
BAG00332,PNR00157,1037,24.5,50x35x18,Priority,0,0,0,Loaded,2024-01-16T04:50:00,2024-01-16T05:53:00
BAG00333,PNR00157,1037,5.9,65x50x30,Priority,0,0,0,Checked In,2024-01-16T04:40:00,2024-01-16T05:50:00
BAG00334,PNR00157,1037,6.1,60x45x25,Carry-On,0,1,0,Loaded,2024-01-16T04:24:00,2024-01-16T05:46:00
BAG00335,PNR00158,1037,31.9,55x40x20,Oversized,0,0,0,In Transit,2024-01-16T04:59:00,2024-01-16T05:32:00
BAG00336,PNR00158,1037,13.5,55x40x20,Checked,0,0,0,In Transit,2024-01-16T03:57:00,2024-01-16T05:59:00
BAG00337,PNR00158,1037,25.3,45x30x15,Fragile,0,0,0,Checked In,2024-01-16T04:15:00,2024-01-16T05:53:00
BAG00338,PNR00159,1037,16.7,45x30x15,Oversized,0,0,0,Delivered,2024-01-16T02:40:00,2024-01-16T05:45:00
BAG00339,PNR00161,1037,19.8,55x40x20,Gate-Check,0,0,0,Offloaded,2024-01-16T04:38:00,2024-01-16T05:57:00
BAG00340,PNR00161,1037,19.8,65x50x30,Oversized,0,0,0,Checked In,2024-01-16T02:53:00,2024-01-16T05:34:00
BAG00341,PNR00161,1037,23.7,55x40x20,Fragile,0,0,0,Offloaded,2024-01-16T04:18:00,2024-01-16T05:30:00
BAG00342,PNR00161,1037,17.9,65x50x30,Carry-On,0,0,0,Checked In,2024-01-16T05:05:00,2024-01-16T05:42:00
BAG00343,PNR00162,1038,25.5,45x30x15,Oversized,0,1,1,Loaded,2024-01-16T12:35:00,2024-01-16T13:58:00
BAG00344,PNR00162,1038,21.1,55x40x20,Checked,1,0,0,In Transit,2024-01-16T12:46:00,2024-01-16T13:43:00
BAG00345,PNR00162,1038,26.5,50x35x18,Oversized,0,0,0,Checked In,2024-01-16T10:44:00,2024-01-16T14:00:00
BAG00346,PNR00162,1038,6.5,45x30x15,Oversized,0,0,0,Delivered,2024-01-16T12:29:00,2024-01-16T13:59:00
BAG00347,PNR00162,1038,24.7,70x55x35,Transfer,0,0,0,In Transit,2024-01-16T11:25:00,2024-01-16T13:54:00
BAG00348,PNR00163,1038,16.3,45x30x15,Gate-Check,0,0,1,Loaded,2024-01-16T13:20:00,2024-01-16T14:07:00
BAG00349,PNR00163,1038,20.5,60x45x25,Carry-On,0,0,0,Checked In,2024-01-16T11:41:00,2024-01-16T13:53:00
BAG00350,PNR00163,1038,25,65x50x30,Checked,1,0,0,Delivered,2024-01-16T11:23:00,2024-01-16T13:47:00
BAG00351,PNR00163,1038,9.6,65x50x30,Carry-On,0,0,0,Checked In,2024-01-16T10:56:00,2024-01-16T14:14:00
BAG00352,PNR00163,1038,27.5,70x55x35,Transfer,0,0,0,Loaded,2024-01-16T12:13:00,2024-01-16T14:11:00
BAG00353,PNR00164,1038,17,55x40x20,Carry-On,0,0,0,Loaded,2024-01-16T13:01:00,2024-01-16T13:50:00
BAG00354,PNR00165,1039,28.6,55x40x20,Fragile,0,0,0,In Transit,2024-01-16T03:41:00,2024-01-16T05:00:00
BAG00355,PNR00165,1039,15.3,55x40x20,Priority,0,1,0,Delivered,2024-01-16T02:53:00,2024-01-16T04:56:00
BAG00356,PNR00165,1039,24.1,65x50x30,Carry-On,0,0,1,In Transit,2024-01-16T02:59:00,2024-01-16T04:32:00
BAG00357,PNR00165,1039,17.3,45x30x15,Carry-On,0,0,0,Checked In,2024-01-16T03:41:00,2024-01-16T04:32:00
BAG00358,PNR00165,1039,21.1,45x30x15,Oversized,0,0,0,Offloaded,2024-01-16T03:21:00,2024-01-16T04:25:00
BAG00359,PNR00166,1039,29.8,65x50x30,Oversized,1,0,0,Loaded,2024-01-16T01:22:00,2024-01-16T04:31:00
BAG00360,PNR00166,1039,13.1,50x35x18,Fragile,0,0,0,Loaded,2024-01-16T03:54:00,2024-01-16T04:42:00
BAG00361,PNR00166,1039,17.3,60x45x25,Checked,0,0,0,Checked In,2024-01-16T03:08:00,2024-01-16T04:48:00
BAG00362,PNR00166,1039,11.6,60x45x25,Transfer,0,0,0,In Transit,2024-01-16T01:16:00,2024-01-16T04:41:00
BAG00363,PNR00167,1039,11.5,70x55x35,Carry-On,0,0,0,In Transit,2024-01-16T03:55:00,2024-01-16T04:54:00
BAG00364,PNR00167,1039,28.6,65x50x30,Fragile,0,0,0,In Transit,2024-01-16T02:21:00,2024-01-16T04:41:00
BAG00365,PNR00168,1039,17.7,65x50x30,Gate-Check,0,0,0,Offloaded,2024-01-16T02:02:00,2024-01-16T04:39:00
BAG00366,PNR00169,1039,25.2,55x40x20,Gate-Check,0,1,0,Offloaded,2024-01-16T03:14:00,2024-01-16T04:41:00
BAG00367,PNR00169,1039,26.4,55x40x20,Priority,0,0,0,Checked In,2024-01-16T01:53:00,2024-01-16T04:29:00
BAG00368,PNR00169,1039,16.2,70x55x35,Oversized,0,0,0,In Transit,2024-01-16T02:30:00,2024-01-16T04:49:00
BAG00369,PNR00169,1039,12.7,45x30x15,Priority,0,0,0,Delivered,2024-01-16T01:56:00,2024-01-16T04:41:00
BAG00370,PNR00170,1039,11.6,55x40x20,Checked,1,0,0,Delivered,2024-01-16T01:11:00,2024-01-16T04:47:00
BAG00371,PNR00172,1040,31,70x55x35,Oversized,0,0,0,In Transit,2024-01-16T17:09:00,2024-01-16T18:07:00
BAG00372,PNR00172,1040,21.8,70x55x35,Carry-On,0,1,0,Loaded,2024-01-16T15:49:00,2024-01-16T18:18:00
BAG00373,PNR00172,1040,27.8,50x35x18,Fragile,0,1,0,In Transit,2024-01-16T16:07:00,2024-01-16T18:20:00
BAG00374,PNR00172,1040,18,50x35x18,Fragile,0,0,0,Delivered,2024-01-16T15:23:00,2024-01-16T17:55:00
BAG00375,PNR00173,1040,20.4,50x35x18,Checked,1,0,1,Delivered,2024-01-16T17:06:00,2024-01-16T17:59:00
BAG00376,PNR00174,1040,10.7,50x35x18,Priority,0,0,0,Offloaded,2024-01-16T15:29:00,2024-01-16T17:48:00
BAG00377,PNR00174,1040,13.7,55x40x20,Gate-Check,0,0,0,Delivered,2024-01-16T15:48:00,2024-01-16T17:52:00
BAG00378,PNR00174,1040,27.9,70x55x35,Oversized,0,0,0,Checked In,2024-01-16T16:59:00,2024-01-16T18:10:00
BAG00379,PNR00174,1040,18.2,65x50x30,Transfer,0,0,0,Checked In,2024-01-16T15:53:00,2024-01-16T18:15:00
BAG00380,PNR00175,1040,21,60x45x25,Carry-On,0,0,0,In Transit,2024-01-16T15:35:00,2024-01-16T18:10:00
BAG00381,PNR00175,1040,14,50x35x18,Transfer,0,0,0,Delivered,2024-01-16T16:31:00,2024-01-16T17:56:00
BAG00382,PNR00175,1040,30,65x50x30,Carry-On,0,1,0,Checked In,2024-01-16T17:15:00,2024-01-16T17:56:00
BAG00383,PNR00175,1040,20.4,50x35x18,Transfer,1,0,0,Delivered,2024-01-16T17:20:00,2024-01-16T17:49:00
BAG00384,PNR00176,1040,20.6,70x55x35,Priority,0,0,0,Checked In,2024-01-16T17:28:00,2024-01-16T18:13:00
BAG00385,PNR00176,1040,19.5,60x45x25,Priority,1,0,0,Loaded,2024-01-16T16:53:00,2024-01-16T17:47:00
BAG00386,PNR00176,1040,5.3,55x40x20,Checked,0,0,0,Delivered,2024-01-16T16:33:00,2024-01-16T17:56:00
BAG00387,PNR00176,1040,14.7,70x55x35,Gate-Check,0,0,0,Checked In,2024-01-16T16:56:00,2024-01-16T18:01:00
BAG00388,PNR00178,1041,23.2,65x50x30,Fragile,0,0,0,Offloaded,2024-01-16T13:10:00,2024-01-16T14:23:00
BAG00389,PNR00178,1041,14.1,55x40x20,Fragile,0,0,0,Checked In,2024-01-16T10:47:00,2024-01-16T14:15:00
BAG00390,PNR00178,1041,24.6,45x30x15,Transfer,0,0,0,In Transit,2024-01-16T11:53:00,2024-01-16T14:28:00
BAG00391,PNR00178,1041,17.9,65x50x30,Fragile,0,0,0,Delivered,2024-01-16T11:51:00,2024-01-16T14:16:00
BAG00392,PNR00179,1041,8.1,60x45x25,Fragile,0,0,0,Offloaded,2024-01-16T13:21:00,2024-01-16T14:04:00
BAG00393,PNR00180,1041,8.7,45x30x15,Oversized,1,0,0,In Transit,2024-01-16T11:54:00,2024-01-16T14:11:00
BAG00394,PNR00181,1041,16.7,50x35x18,Checked,1,0,0,Checked In,2024-01-16T10:54:00,2024-01-16T14:23:00
BAG00395,PNR00181,1041,6.3,70x55x35,Transfer,0,0,0,Delivered,2024-01-16T10:41:00,2024-01-16T14:30:00
BAG00396,PNR00182,1041,7.3,60x45x25,Priority,0,0,0,Loaded,2024-01-16T11:32:00,2024-01-16T13:59:00
BAG00397,PNR00183,1041,22.5,50x35x18,Gate-Check,0,1,0,Loaded,2024-01-16T11:41:00,2024-01-16T13:57:00
BAG00398,PNR00183,1041,24.5,60x45x25,Oversized,0,1,0,Delivered,2024-01-16T10:42:00,2024-01-16T13:59:00
BAG00399,PNR00183,1041,6.9,65x50x30,Transfer,1,1,0,Delivered,2024-01-16T13:28:00,2024-01-16T14:17:00
BAG00400,PNR00184,1041,23.3,55x40x20,Carry-On,0,0,0,Checked In,2024-01-16T13:30:00,2024-01-16T14:20:00
BAG00401,PNR00184,1041,13,55x40x20,Oversized,0,0,0,Loaded,2024-01-16T11:18:00,2024-01-16T13:56:00
BAG00402,PNR00185,1042,31.8,70x55x35,Fragile,0,0,0,In Transit,2024-01-16T08:00:00,2024-01-16T10:04:00
BAG00403,PNR00185,1042,26,55x40x20,Fragile,0,0,0,Offloaded,2024-01-16T07:04:00,2024-01-16T10:03:00
BAG00404,PNR00185,1042,11,55x40x20,Priority,0,0,0,Delivered,2024-01-16T08:15:00,2024-01-16T09:54:00
BAG00405,PNR00187,1042,23,50x35x18,Fragile,0,0,0,Offloaded,2024-01-16T06:46:00,2024-01-16T10:10:00
BAG00406,PNR00187,1042,16.7,45x30x15,Oversized,0,0,0,Loaded,2024-01-16T07:57:00,2024-01-16T10:19:00
BAG00407,PNR00187,1042,18.3,70x55x35,Priority,1,0,0,Checked In,2024-01-16T07:57:00,2024-01-16T09:50:00
BAG00408,PNR00187,1042,28.7,45x30x15,Oversized,0,0,0,Loaded,2024-01-16T07:03:00,2024-01-16T10:07:00
BAG00409,PNR00187,1042,26.5,65x50x30,Carry-On,0,0,0,Offloaded,2024-01-16T06:36:00,2024-01-16T10:21:00
BAG00410,PNR00188,1043,28,65x50x30,Transfer,0,0,0,Delivered,2024-01-16T11:25:00,2024-01-16T12:59:00
BAG00411,PNR00189,1043,17.8,45x30x15,Transfer,0,0,0,Delivered,2024-01-16T09:52:00,2024-01-16T13:04:00
BAG00412,PNR00189,1043,16.5,55x40x20,Transfer,0,0,0,Delivered,2024-01-16T12:20:00,2024-01-16T13:17:00
BAG00413,PNR00189,1043,13.1,45x30x15,Transfer,0,0,0,In Transit,2024-01-16T11:20:00,2024-01-16T13:11:00
