pnr_id,company_id,flight_number,scheduled_departure_date_local,passenger_count,special_service_requests,meal_preference,wheelchair_assistance,unaccompanied_minor,pet_travel,group_booking
PNR01507,UA,1380,2024-01-27,1,4,Vegetarian,0,1,0,0
PNR01508,UA,1381,2024-01-27,3,0,Low-Sodium,0,0,0,0
PNR01509,UA,1381,2024-01-27,2,2,Halal,1,0,0,0
PNR01510,UA,1381,2024-01-27,5,0,Low-Sodium,0,0,0,0
PNR01511,UA,1381,2024-01-27,3,3,Halal,0,0,0,0
PNR01512,UA,1381,2024-01-27,1,4,Vegetarian,0,0,0,0
PNR01513,UA,1381,2024-01-27,5,2,Vegetarian,0,0,0,0
PNR01514,UA,1382,2024-01-27,3,3,Vegetarian,1,0,0,0
PNR01515,UA,1382,2024-01-27,2,2,Halal,0,0,0,0
PNR01516,UA,1382,2024-01-27,3,3,Vegetarian,1,0,0,0
PNR01517,UA,1383,2024-01-27,3,0,Standard,0,1,0,0
PNR01518,UA,1383,2024-01-27,4,2,Kosher,0,0,0,1
PNR01519,UA,1383,2024-01-27,5,4,Diabetic,1,0,0,1
PNR01520,UA,1383,2024-01-27,5,1,Standard,0,0,0,0
PNR01521,UA,1383,2024-01-27,6,1,Kosher,0,0,0,1
PNR01522,UA,1383,2024-01-27,2,0,Low-Sodium,0,0,0,0
PNR01523,UA,1390,2024-01-28,6,4,Low-Sodium,0,0,0,1
PNR01524,UA,1390,2024-01-28,4,2,Diabetic,0,0,0,1
PNR01525,UA,1390,2024-01-28,4,1,Low-Sodium,0,0,0,1
PNR01526,UA,1391,2024-01-28,1,1,Kosher,0,0,0,0
PNR01527,UA,1391,2024-01-28,1,3,Kosher,0,0,0,0
PNR01528,UA,1391,2024-01-28,6,2,Gluten-Free,0,0,0,0
PNR01529,UA,1392,2024-01-28,6,4,Kosher,0,0,0,0
PNR01530,UA,1392,2024-01-28,3,1,Kosher,0,0,0,0
PNR01531,UA,1392,2024-01-28,2,0,Vegan,1,0,0,0
PNR01532,UA,1392,2024-01-28,2,3,Kosher,1,0,0,0
PNR01533,UA,1393,2024-01-28,5,1,Low-Sodium,0,0,0,1
PNR01534,UA,1393,2024-01-28,5,4,Vegetarian,0,0,0,0
PNR01535,UA,1393,2024-01-28,1,4,Standard,0,0,0,0
PNR01536,UA,1393,2024-01-28,6,2,Kosher,0,0,0,0
PNR01537,UA,1393,2024-01-28,5,4,Standard,0,0,0,0
PNR01538,UA,1393,2024-01-28,3,3,Vegetarian,0,0,0,0
PNR01539,UA,1393,2024-01-28,2,2,Vegetarian,0,0,0,0
PNR01540,UA,1393,2024-01-28,1,2,Kosher,0,0,0,0
PNR01541,UA,1394,2024-01-28,4,3,Gluten-Free,1,0,0,0
PNR01542,UA,1394,2024-01-28,3,2,Vegan,0,0,0,0
PNR01543,UA,1394,2024-01-28,1,4,Kosher,0,0,0,0
PNR01544,UA,1394,2024-01-28,4,3,Vegan,0,0,0,0
PNR01545,UA,1394,2024-01-28,4,4,Vegan,0,0,0,0
PNR01546,UA,1394,2024-01-28,5,2,Gluten-Free,0,0,0,0
PNR01547,UA,1394,2024-01-28,5,3,Gluten-Free,0,0,0,0
PNR01548,UA,1394,2024-01-28,2,1,Gluten-Free,0,0,0,0
PNR01549,UA,1395,2024-01-28,2,4,Low-Sodium,0,0,0,0
PNR01550,UA,1395,2024-01-28,3,3,Gluten-Free,0,0,0,0
PNR01551,UA,1395,2024-01-28,1,1,Vegetarian,0,0,0,0
PNR01552,UA,1395,2024-01-28,2,1,Gluten-Free,0,0,1,0
PNR01553,UA,1395,2024-01-28,4,3,Kosher,0,0,0,0
PNR01554,UA,1395,2024-01-28,6,0,Halal,0,0,0,1
PNR01555,UA,1395,2024-01-28,3,2,Kosher,0,1,0,0
PNR01556,UA,1395,2024-01-28,2,4,Vegetarian,0,0,0,0
PNR01557,UA,1396,2024-01-28,2,3,Diabetic,0,0,0,0
PNR01558,UA,1396,2024-01-28,1,0,Low-Sodium,1,0,1,0
PNR01559,UA,1396,2024-01-28,5,3,Kosher,1,0,0,0
PNR01560,UA,1396,2024-01-28,5,2,Low-Sodium,0,0,0,1
PNR01561,UA,1397,2024-01-28,6,0,Standard,0,0,0,1
PNR01562,UA,1397,2024-01-28,1,4,Gluten-Free,1,0,0,0
PNR01563,UA,1397,2024-01-28,1,1,Gluten-Free,0,0,0,0
PNR01564,UA,1397,2024-01-28,4,4,Gluten-Free,1,0,0,0
PNR01565,UA,1397,2024-01-28,5,1,Gluten-Free,0,0,0,0
PNR01566,UA,1398,2024-01-28,1,3,Standard,0,0,0,0
PNR01567,UA,1398,2024-01-28,3,3,Kosher,0,0,0,0
PNR01568,UA,1398,2024-01-28,6,1,Halal,0,0,0,1
PNR01569,UA,1399,2024-01-28,4,3,Gluten-Free,0,0,1,0
PNR01570,UA,1399,2024-01-28,2,3,Low-Sodium,1,0,0,0
PNR01571,UA,1399,2024-01-28,4,4,Diabetic,0,0,0,0
PNR01572,UA,1399,2024-01-28,3,2,Diabetic,0,0,0,0
PNR01573,UA,1399,2024-01-28,5,2,Kosher,0,0,1,0
PNR01574,UA,1400,2024-01-28,4,2,Gluten-Free,0,0,0,0
PNR01575,UA,1400,2024-01-28,6,1,Gluten-Free,1,1,0,0
PNR01576,UA,1400,2024-01-28,3,3,Vegan,0,0,0,0
PNR01577,UA,1400,2024-01-28,5,0,Halal,0,0,0,0
PNR01578,UA,1400,2024-01-28,1,2,Diabetic,0,0,0,0
PNR01579,UA,1401,2024-01-28,4,3,Standard,0,0,0,0
PNR01580,UA,1401,2024-01-28,4,4,Vegan,0,0,0,0
PNR01581,UA,1401,2024-01-28,4,3,Halal,0,0,0,0
PNR01582,UA,1401,2024-01-28,5,4,Halal,0,0,0,0
PNR01583,UA,1401,2024-01-28,2,3,Halal,0,0,0,0
PNR01584,UA,1402,2024-01-28,5,2,Standard,0,0,0,0
PNR01585,UA,1402,2024-01-28,3,4,Kosher,0,0,0,0
PNR01586,UA,1402,2024-01-28,1,4,Vegan,0,0,0,0
PNR01587,UA,1402,2024-01-28,2,3,Vegan,0,0,0,0
PNR01588,UA,1402,2024-01-28,3,1,Standard,0,0,0,0
PNR01589,UA,1402,2024-01-28,5,4,Diabetic,0,0,0,0
PNR01590,UA,1403,2024-01-28,1,4,Vegan,0,0,0,0
PNR01591,UA,1403,2024-01-28,2,1,Halal,0,0,0,0
PNR01592,UA,1403,2024-01-28,6,0,Vegetarian,0,0,0,0
PNR01593,UA,1404,2024-01-28,2,1,Standard,0,0,0,0
PNR01594,UA,1404,2024-01-28,1,3,Kosher,0,0,0,0
PNR01595,UA,1404,2024-01-28,1,1,Vegetarian,0,0,0,0
PNR01596,UA,1404,2024-01-28,2,0,Vegetarian,0,0,0,0
PNR01597,UA,1405,2024-01-28,2,3,Kosher,0,0,0,0
PNR01598,UA,1405,2024-01-28,2,2,Halal,0,0,0,0
PNR01599,UA,1405,2024-01-28,4,0,Low-Sodium,0,0,0,1
PNR01600,UA,1405,2024-01-28,5,1,Halal,0,0,0,1
PNR01601,UA,1405,2024-01-28,6,4,Halal,0,0,0,1
PNR01602,UA,1405,2024-01-28,5,1,Standard,0,0,0,0
PNR01603,UA,1405,2024-01-28,1,3,Kosher,0,0,1,0
PNR01604,UA,1406,2024-01-28,5,2,Diabetic,0,0,0,1
PNR01605,UA,1406,2024-01-28,5,3,Vegetarian,0,0,0,0
PNR01606,UA,1406,2024-01-28,2,3,Gluten-Free,1,0,0,0
PNR01607,UA,1406,2024-01-28,1,3,Standard,1,0,0,0
PNR01608,UA,1407,2024-01-28,5,0,Diabetic,0,0,0,0
PNR01609,UA,1407,2024-01-28,6,4,Vegetarian,0,0,1,0
PNR01610,UA,1407,2024-01-28,2,2,Low-Sodium,0,0,0,0
PNR01611,UA,1407,2024-01-28,6,2,Low-Sodium,0,0,0,0
PNR01612,UA,1408,2024-01-28,3,2,Vegetarian,0,0,0,0
PNR01613,UA,1408,2024-01-28,2,3,Vegetarian,0,0,0,0
PNR01614,UA,1408,2024-01-28,6,1,Standard,0,0,0,1
PNR01615,UA,1409,2024-01-28,6,1,Standard,0,0,0,0
PNR01616,UA,1409,2024-01-28,6,2,Vegan,0,0,0,0
PNR01617,UA,1409,2024-01-28,4,3,Diabetic,0,0,0,0
PNR01618,UA,1409,2024-01-28,2,1,Standard,0,0,0,0
PNR01619,UA,1409,2024-01-28,5,3,Halal,1,0,0,0
PNR01620,UA,1409,2024-01-28,6,3,Diabetic,0,0,0,1
PNR01621,UA,1409,2024-01-28,1,0,Low-Sodium,0,0,0,0
PNR01622,UA,1409,2024-01-28,3,0,Standard,0,0,0,0
PNR01623,UA,1410,2024-01-28,2,0,Kosher,0,0,0,0
PNR01624,UA,1410,2024-01-28,3,0,Halal,0,0,0,0
PNR01625,UA,1410,2024-01-28,4,0,Vegetarian,0,0,0,0
PNR01626,UA,1410,2024-01-28,3,2,Vegan,0,0,0,0
PNR01627,UA,1410,2024-01-28,1,2,Gluten-Free,0,0,0,0
PNR01628,UA,1410,2024-01-28,2,2,Diabetic,0,0,0,0
PNR01629,UA,1420,2024-01-29,1,3,Low-Sodium,0,0,0,0
PNR01630,UA,1420,2024-01-29,5,3,Vegan,0,0,0,0
PNR01631,UA,1420,2024-01-29,6,1,Vegan,0,0,0,0
PNR01632,UA,1421,2024-01-29,1,1,Diabetic,0,0,0,0
PNR01633,UA,1421,2024-01-29,2,0,Vegetarian,0,0,0,0
PNR01634,UA,1421,2024-01-29,6,4,Low-Sodium,0,0,0,0
PNR01635,UA,1421,2024-01-29,4,3,Diabetic,0,0,0,0
PNR01636,UA,1421,2024-01-29,2,0,Halal,0,0,0,0
PNR01637,UA,1421,2024-01-29,2,1,Standard,0,0,0,0
PNR01638,UA,1422,2024-01-29,3,1,Vegan,0,0,0,0
PNR01639,UA,1422,2024-01-29,3,0,Low-Sodium,0,0,0,0
PNR01640,UA,1422,2024-01-29,5,1,Halal,0,0,0,0
PNR01641,UA,1422,2024-01-29,5,2,Kosher,0,0,0,0
PNR01642,UA,1422,2024-01-29,4,3,Vegan,0,0,0,0
PNR01643,UA,1423,2024-01-29,4,3,Low-Sodium,1,1,0,0
PNR01644,UA,1423,2024-01-29,5,4,Gluten-Free,0,0,0,0
PNR01645,UA,1423,2024-01-29,1,3,Vegan,0,0,0,0
PNR01646,UA,1423,2024-01-29,5,4,Standard,0,0,0,0
PNR01647,UA,1423,2024-01-29,4,3,Standard,0,0,0,0
PNR01648,UA,1423,2024-01-29,5,4,Diabetic,0,0,0,0
PNR01649,UA,1423,2024-01-29,4,1,Vegetarian,0,0,0,0
PNR01650,UA,1423,2024-01-29,6,0,Vegetarian,0,0,0,0
PNR01651,UA,1424,2024-01-29,6,1,Diabetic,0,0,0,1
PNR01652,UA,1424,2024-01-29,3,2,Vegan,0,0,0,0
PNR01653,UA,1424,2024-01-29,6,1,Diabetic,0,0,1,1
PNR01654,UA,1424,2024-01-29,2,2,Halal,0,0,0,0
PNR01655,UA,1424,2024-01-29,5,4,Gluten-Free,0,0,0,0
PNR01656,UA,1424,2024-01-29,4,0,Low-Sodium,0,0,0,0
PNR01657,UA,1424,2024-01-29,3,0,Vegan,0,1,0,0
PNR01658,UA,1425,2024-01-29,1,1,Standard,0,0,0,0
PNR01659,UA,1425,2024-01-29,2,3,Kosher,0,0,0,0
PNR01660,UA,1425,2024-01-29,6,3,Standard,0,0,0,0
PNR01661,UA,1425,2024-01-29,5,3,Low-Sodium,0,0,0,0
PNR01662,UA,1425,2024-01-29,6,1,Diabetic,0,0,0,0
PNR01663,UA,1425,2024-01-29,1,4,Halal,0,0,0,0
PNR01664,UA,1425,2024-01-29,4,0,Diabetic,0,0,0,0
PNR01665,UA,1426,2024-01-29,5,1,Diabetic,1,0,0,0
PNR01666,UA,1426,2024-01-29,1,2,Standard,0,0,0,0
PNR01667,UA,1426,2024-01-29,4,3,Standard,0,0,0,0
PNR01668,UA,1426,2024-01-29,4,2,Halal,0,0,0,0
PNR01669,UA,1426,2024-01-29,1,1,Kosher,0,0,0,0
PNR01670,UA,1426,2024-01-29,4,1,Kosher,1,0,0,0
PNR01671,UA,1427,2024-01-29,2,3,Standard,0,0,0,0
PNR01672,UA,1427,2024-01-29,5,4,Standard,1,0,0,0
PNR01673,UA,1427,2024-01-29,3,0,Low-Sodium,0,0,1,0
PNR01674,UA,1428,2024-01-29,6,3,Gluten-Free,1,0,0,0
PNR01675,UA,1428,2024-01-29,3,0,Standard,0,0,0,0
PNR01676,UA,1428,2024-01-29,1,4,Vegetarian,0,0,0,0
PNR01677,UA,1428,2024-01-29,6,1,Diabetic,1,0,0,0
PNR01678,UA,1428,2024-01-29,2,4,Diabetic,0,0,0,0
PNR01679,UA,1428,2024-01-29,6,0,Halal,0,0,0,1
PNR01680,UA,1429,2024-01-29,3,2,Gluten-Free,0,0,0,0
PNR01681,UA,1429,2024-01-29,1,1,Standard,1,0,0,0
PNR01682,UA,1429,2024-01-29,3,2,Halal,1,0,0,0
PNR01683,UA,1429,2024-01-29,3,0,Kosher,0,0,0,0
PNR01684,UA,1429,2024-01-29,3,2,Standard,0,0,0,0
PNR01685,UA,1429,2024-01-29,1,4,Vegan,0,0,0,0
PNR01686,UA,1429,2024-01-29,2,1,Vegan,0,0,0,0
PNR01687,UA,1429,2024-01-29,2,0,Vegetarian,0,0,0,0
PNR01688,UA,1430,2024-01-29,1,3,Vegetarian,0,0,0,0
PNR01689,UA,1430,2024-01-29,3,1,Halal,0,0,0,0
PNR01690,UA,1430,2024-01-29,6,3,Halal,1,0,0,1
PNR01691,UA,1431,2024-01-29,6,3,Vegetarian,0,0,0,0
PNR01692,UA,1431,2024-01-29,5,1,Halal,0,0,0,0
PNR01693,UA,1431,2024-01-29,5,3,Gluten-Free,0,0,0,0
PNR01694,UA,1431,2024-01-29,6,1,Halal,0,0,0,0
PNR01695,UA,1431,2024-01-29,4,1,Standard,0,0,0,0
PNR01696,UA,1431,2024-01-29,6,0,Vegetarian,0,0,0,1
PNR01697,UA,1432,2024-01-29,1,0,Vegetarian,0,0,0,0
PNR01698,UA,1432,2024-01-29,4,4,Low-Sodium,0,0,0,0
PNR01699,UA,1432,2024-01-29,3,1,Kosher,0,0,0,0
PNR01700,UA,1432,2024-01-29,1,2,Halal,0,0,0,0
PNR01701,UA,1432,2024-01-29,3,4,Standard,1,0,0,0
PNR01702,UA,1432,2024-01-29,2,4,Low-Sodium,0,0,0,0
PNR01703,UA,1432,2024-01-29,3,0,Diabetic,0,0,0,0
PNR01704,UA,1433,2024-01-29,1,4,Kosher,1,0,0,0
PNR01705,UA,1433,2024-01-29,2,4,Diabetic,0,0,0,0
PNR01706,UA,1433,2024-01-29,6,4,Vegan,0,0,0,0
PNR01707,UA,1433,2024-01-29,5,0,Kosher,0,0,0,0
PNR01708,UA,1433,2024-01-29,2,1,Diabetic,0,0,0,0
PNR01709,UA,1433,2024-01-29,5,3,Kosher,0,0,0,1
PNR01710,UA,1433,2024-01-29,4,1,Diabetic,0,0,1,0
PNR01711,UA,1434,2024-01-29,1,3,Vegan,0,0,0,0
PNR01712,UA,1434,2024-01-29,1,4,Vegan,0,0,0,0
PNR01713,UA,1434,2024-01-29,5,0,Diabetic,0,0,0,0
PNR01714,UA,1434,2024-01-29,5,2,Gluten-Free,0,0,0,0
PNR01715,UA,1435,2024-01-29,3,3,Vegan,0,0,1,0
PNR01716,UA,1435,2024-01-29,2,1,Diabetic,0,0,0,0
PNR01717,UA,1435,2024-01-29,6,2,Kosher,0,0,0,0
PNR01718,UA,1435,2024-01-29,6,3,Gluten-Free,0,0,0,1
PNR01719,UA,1436,2024-01-29,3,0,Kosher,0,0,0,0
PNR01720,UA,1436,2024-01-29,4,4,Vegetarian,1,0,0,0
PNR01721,UA,1436,2024-01-29,5,1,Vegetarian,0,0,0,0
PNR01722,UA,1436,2024-01-29,6,0,Halal,0,0,1,1
PNR01723,UA,1436,2024-01-29,1,0,Gluten-Free,0,0,0,0
PNR01724,UA,1436,2024-01-29,2,2,Standard,0,0,0,0
PNR01725,UA,1436,2024-01-29,5,2,Gluten-Free,0,0,0,0
PNR01726,UA,1437,2024-01-29,4,1,Kosher,0,0,0,1
PNR01727,UA,1437,2024-01-29,4,0,Gluten-Free,0,0,0,1
PNR01728,UA,1437,2024-01-29,1,0,Diabetic,0,0,0,0
PNR01729,UA,1437,2024-01-29,3,1,Vegetarian,0,0,0,0
PNR01730,UA,1437,2024-01-29,3,1,Vegan,1,0,0,0
PNR01731,UA,1437,2024-01-29,4,2,Low-Sodium,0,1,0,0
PNR01732,UA,1437,2024-01-29,5,0,Gluten-Free,0,0,1,1
PNR01733,UA,1437,2024-01-29,4,1,Standard,0,0,0,0
PNR01734,UA,1438,2024-01-29,3,4,Low-Sodium,0,0,0,0
PNR01735,UA,1438,2024-01-29,1,1,Halal,0,0,0,0
PNR01736,UA,1438,2024-01-29,6,1,Standard,0,0,0,0
PNR01737,UA,1438,2024-01-29,5,2,Halal,0,0,0,0
PNR01738,UA,1438,2024-01-29,2,4,Vegetarian,0,0,0,0
PNR01739,UA,1438,2024-01-29,1,0,Low-Sodium,0,0,0,0
PNR01740,UA,1439,2024-01-29,5,2,Vegetarian,0,0,0,0
PNR01741,UA,1439,2024-01-29,6,0,Low-Sodium,0,0,0,0
PNR01742,UA,1439,2024-01-29,1,2,Standard,0,0,0,0
PNR01743,UA,1439,2024-01-29,6,0,Gluten-Free,0,0,0,0
PNR01744,UA,1450,2024-01-30,6,4,Kosher,0,0,0,0
PNR01745,UA,1450,2024-01-30,6,4,Gluten-Free,0,0,0,1
PNR01746,UA,1450,2024-01-30,5,4,Vegan,0,0,0,1
PNR01747,UA,1450,2024-01-30,4,4,Low-Sodium,0,0,1,0
PNR01748,UA,1451,2024-01-30,5,4,Gluten-Free,0,0,0,0
PNR01749,UA,1451,2024-01-30,6,2,Diabetic,0,0,0,0
PNR01750,UA,1451,2024-01-30,3,4,Kosher,0,0,1,0
PNR01751,UA,1451,2024-01-30,5,3,Diabetic,1,0,0,1
PNR01752,UA,1451,2024-01-30,1,3,Low-Sodium,0,0,0,0
PNR01753,UA,1451,2024-01-30,4,0,Kosher,0,0,0,0
PNR01754,UA,1451,2024-01-30,4,4,Kosher,0,0,0,0
PNR01755,UA,1451,2024-01-30,4,0,Diabetic,0,1,0,0
PNR01756,UA,1452,2024-01-30,6,1,Halal,0,1,0,1
PNR01757,UA,1452,2024-01-30,3,0,Vegetarian,0,0,0,0
PNR01758,UA,1452,2024-01-30,2,2,Halal,0,0,0,0
PNR01759,UA,1452,2024-01-30,6,1,Diabetic,0,0,0,0
PNR01760,UA,1452,2024-01-30,1,0,Low-Sodium,0,0,0,0
PNR01761,UA,1452,2024-01-30,4,0,Halal,0,0,1,0
PNR01762,UA,1452,2024-01-30,4,4,Low-Sodium,1,0,0,0
PNR01763,UA,1452,2024-01-30,5,1,Vegan,0,0,0,1
PNR01764,UA,1453,2024-01-30,1,2,Gluten-Free,0,0,0,0
PNR01765,UA,1453,2024-01-30,5,1,Diabetic,0,0,0,0
PNR01766,UA,1453,2024-01-30,2,4,Standard,0,0,0,0
PNR01767,UA,1453,2024-01-30,6,0,Halal,0,0,0,1
PNR01768,UA,1453,2024-01-30,5,1,Halal,0,0,0,1
PNR01769,UA,1453,2024-01-30,6,3,Vegan,0,0,1,0
PNR01770,UA,1454,2024-01-30,1,0,Gluten-Free,1,0,0,0
PNR01771,UA,1454,2024-01-30,5,0,Kosher,0,0,1,0
PNR01772,UA,1454,2024-01-30,6,3,Kosher,0,1,0,0
PNR01773,UA,1455,2024-01-30,2,2,Gluten-Free,0,0,0,0
PNR01774,UA,1455,2024-01-30,3,0,Kosher,0,0,0,0
PNR01775,UA,1455,2024-01-30,4,2,Vegetarian,0,0,0,0
PNR01776,UA,1455,2024-01-30,6,3,Diabetic,0,0,0,1
PNR01777,UA,1455,2024-01-30,3,4,Gluten-Free,0,0,0,0
PNR01778,UA,1455,2024-01-30,5,0,Kosher,0,0,0,1
PNR01779,UA,1456,2024-01-30,6,0,Kosher,0,0,0,0
PNR01780,UA,1456,2024-01-30,6,1,Vegan,1,0,0,0
PNR01781,UA,1456,2024-01-30,2,2,Gluten-Free,0,0,1,0
PNR01782,UA,1456,2024-01-30,1,3,Vegetarian,0,0,0,0
PNR01783,UA,1457,2024-01-30,3,4,Low-Sodium,0,0,0,0
PNR01784,UA,1457,2024-01-30,6,0,Gluten-Free,0,0,0,0
PNR01785,UA,1457,2024-01-30,6,0,Diabetic,1,0,0,0
PNR01786,UA,1457,2024-01-30,3,2,Vegetarian,0,0,0,0
PNR01787,UA,1457,2024-01-30,1,3,Gluten-Free,0,0,0,0
PNR01788,UA,1457,2024-01-30,1,0,Vegan,0,0,0,0
PNR01789,UA,1457,2024-01-30,6,1,Standard,0,0,0,1
PNR01790,UA,1458,2024-01-30,3,3,Diabetic,0,0,0,0
PNR01791,UA,1458,2024-01-30,2,0,Kosher,0,0,0,0
PNR01792,UA,1458,2024-01-30,5,3,Diabetic,0,0,0,1
PNR01793,UA,1458,2024-01-30,6,3,Standard,1,0,0,0
PNR01794,UA,1458,2024-01-30,6,1,Gluten-Free,0,0,0,0
PNR01795,UA,1458,2024-01-30,4,1,Kosher,1,0,1,0
PNR01796,UA,1458,2024-01-30,2,4,Vegan,0,0,0,0
PNR01797,UA,1458,2024-01-30,5,2,Halal,1,0,0,0
PNR01798,UA,1459,2024-01-30,1,3,Standard,0,0,0,0
PNR01799,UA,1459,2024-01-30,2,2,Vegan,0,0,0,0
PNR01800,UA,1459,2024-01-30,2,1,Gluten-Free,0,0,1,0
PNR01801,UA,1459,2024-01-30,3,1,Kosher,0,0,0,0
PNR01802,UA,1459,2024-01-30,1,3,Low-Sodium,1,0,0,0
PNR01803,UA,1459,2024-01-30,2,1,Low-Sodium,0,0,0,0
PNR01804,UA,1459,2024-01-30,1,0,Kosher,0,0,0,0
PNR01805,UA,1459,2024-01-30,3,0,Standard,0,0,0,0
PNR01806,UA,1460,2024-01-30,1,0,Gluten-Free,0,0,0,0
PNR01807,UA,1460,2024-01-30,2,0,Vegan,0,0,0,0
PNR01808,UA,1460,2024-01-30,3,0,Halal,0,0,0,0
PNR01809,UA,1461,2024-01-30,2,2,Kosher,0,0,0,0
PNR01810,UA,1461,2024-01-30,6,0,Kosher,0,0,0,1
PNR01811,UA,1461,2024-01-30,3,0,Diabetic,0,0,0,0
PNR01812,UA,1461,2024-01-30,1,0,Vegetarian,0,0,0,0
PNR01813,UA,1461,2024-01-30,1,0,Vegetarian,0,0,0,0
PNR01814,UA,1461,2024-01-30,2,0,Vegetarian,0,0,0,0
PNR01815,UA,1461,2024-01-30,2,1,Gluten-Free,0,0,0,0
PNR01816,UA,1461,2024-01-30,3,2,Kosher,0,0,0,0
PNR01817,UA,1462,2024-01-30,3,2,Kosher,1,0,0,0
PNR01818,UA,1462,2024-01-30,2,3,Diabetic,1,0,0,0
PNR01819,UA,1462,2024-01-30,1,2,Kosher,0,0,0,0
PNR01820,UA,1462,2024-01-30,5,4,Low-Sodium,0,0,0,0
PNR01821,UA,1463,2024-01-30,4,2,Diabetic,0,0,0,1
PNR01822,UA,1463,2024-01-30,3,1,Vegan,1,0,0,0
PNR01823,UA,1463,2024-01-30,5,1,Standard,0,0,0,0
PNR01824,UA,1463,2024-01-30,2,0,Halal,1,0,0,0
PNR01825,UA,1463,2024-01-30,1,0,Gluten-Free,0,0,0,0
PNR01826,UA,1463,2024-01-30,1,3,Vegan,1,0,0,0
PNR01827,UA,1464,2024-01-30,4,2,Standard,0,0,0,1
PNR01828,UA,1464,2024-01-30,1,4,Diabetic,0,0,0,0
PNR01829,UA,1464,2024-01-30,3,2,Kosher,0,0,0,0
PNR01830,UA,1465,2024-01-30,3,0,Vegetarian,1,0,0,0
PNR01831,UA,1465,2024-01-30,5,4,Vegan,0,0,0,0
PNR01832,UA,1465,2024-01-30,4,4,Gluten-Free,1,1,0,0
PNR01833,UA,1465,2024-01-30,3,0,Kosher,0,0,0,0
PNR01834,UA,1465,2024-01-30,4,1,Kosher,0,0,0,1
PNR01835,UA,1465,2024-01-30,4,3,Halal,1,0,0,0
PNR01836,UA,1465,2024-01-30,5,2,Diabetic,0,0,0,1
PNR01837,UA,1466,2024-01-30,5,4,Diabetic,0,0,0,0
PNR01838,UA,1466,2024-01-30,3,4,Kosher,0,0,0,0
PNR01839,UA,1466,2024-01-30,2,0,Vegan,0,0,0,0
PNR01840,UA,1466,2024-01-30,1,2,Gluten-Free,0,1,0,0
PNR01841,UA,1466,2024-01-30,6,4,Kosher,1,0,0,0
PNR01842,UA,1466,2024-01-30,3,0,Gluten-Free,0,0,0,0
PNR01843,UA,1467,2024-01-30,1,3,Halal,0,0,0,0
PNR01844,UA,1467,2024-01-30,3,3,Kosher,1,1,0,0
PNR01845,UA,1467,2024-01-30,3,1,Gluten-Free,0,0,0,0
PNR01846,UA,1467,2024-01-30,5,3,Diabetic,0,0,0,0
PNR01847,UA,1467,2024-01-30,2,3,Halal,0,0,0,0
PNR01848,UA,1467,2024-01-30,4,4,Standard,0,0,0,1
PNR01849,UA,1467,2024-01-30,1,0,Vegan,0,0,0,0
PNR01850,UA,1468,2024-01-30,1,0,Vegan,0,0,0,0
PNR01851,UA,1468,2024-01-30,2,4,Diabetic,0,0,0,0
PNR01852,UA,1468,2024-01-30,5,4,Gluten-Free,0,0,0,0
PNR01853,UA,1469,2024-01-30,6,1,Gluten-Free,0,0,0,0
PNR01854,UA,1469,2024-01-30,6,2,Halal,0,1,0,0
PNR01855,UA,1469,2024-01-30,2,3,Standard,0,0,0,0
PNR01856,UA,1469,2024-01-30,3,4,Standard,0,0,0,0
PNR01857,UA,1470,2024-01-30,4,3,Kosher,0,0,0,0
PNR01858,UA,1470,2024-01-30,2,0,Kosher,0,0,0,0
PNR01859,UA,1470,2024-01-30,5,4,Vegetarian,0,0,0,0
PNR01860,UA,1470,2024-01-30,2,3,Gluten-Free,0,0,0,0
PNR01861,UA,1470,2024-01-30,1,1,Halal,1,0,0,0
PNR01862,UA,1470,2024-01-30,3,0,Halal,0,0,0,0
PNR01863,UA,1470,2024-01-30,6,2,Diabetic,0,1,0,1
PNR01864,UA,1470,2024-01-30,4,2,Kosher,0,0,0,0
PNR01865,UA,1471,2024-01-30,1,0,Standard,0,0,0,0
PNR01866,UA,1471,2024-01-30,2,2,Low-Sodium,0,0,0,0
PNR01867,UA,1471,2024-01-30,3,3,Vegan,0,0,0,0
PNR01868,UA,1471,2024-01-30,3,1,Kosher,0,0,0,0
PNR01869,UA,1471,2024-01-30,4,1,Gluten-Free,0,0,0,0
PNR01870,UA,1472,2024-01-30,6,2,Standard,0,0,0,0
PNR01871,UA,1472,2024-01-30,5,4,Kosher,0,0,0,0
PNR01872,UA,1472,2024-01-30,5,3,Standard,0,0,0,0
PNR01873,UA,1472,2024-01-30,5,3,Low-Sodium,0,0,0,0
PNR01874,UA,1472,2024-01-30,5,1,Kosher,0,0,0,0
PNR01875,UA,1472,2024-01-30,6,0,Gluten-Free,0,0,0,1
PNR01876,UA,1472,2024-01-30,6,4,Halal,0,0,0,0
PNR01877,UA,1480,2024-01-31,6,3,Halal,0,0,0,1
PNR01878,UA,1480,2024-01-31,1,3,Vegetarian,0,0,0,0
PNR01879,UA,1480,2024-01-31,1,4,Vegetarian,0,0,0,0
PNR01880,UA,1480,2024-01-31,4,3,Kosher,0,0,0,0
PNR01881,UA,1480,2024-01-31,3,4,Kosher,0,0,0,0
PNR01882,UA,1481,2024-01-31,5,3,Vegetarian,0,0,0,0
PNR01883,UA,1481,2024-01-31,4,1,Standard,0,0,0,1
PNR01884,UA,1481,2024-01-31,2,2,Halal,1,0,0,0
