pnr_id,remark_code,remark_text,remark_category,priority_level,created_date,resolved_date,status
PNR00165,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-16T01:55:00,2024-01-16T02:44:00,Resolved
PNR00166,SSR,Bassinet seat requested,Special Service,Low,2024-01-16T00:25:00,2024-01-16T01:32:00,Resolved
PNR00166,SSR,Standard meal preference,Special Service,High,2024-01-16T02:31:00,2024-01-16T03:31:00,Resolved
PNR00167,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-16T02:48:00,2024-01-16T04:32:00,Resolved
PNR00167,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-16T01:11:00,2024-01-16T02:33:00,Pending
PNR00167,SSR,Special baggage: musical instrument,Special Service,Medium,2024-01-16T03:53:00,2024-01-16T04:53:00,Resolved
PNR00171,SSR,Group booking confirmed,Special Service,High,2024-01-16T16:31:00,2024-01-16T17:15:00,Resolved
PNR00171,SSR,Special baggage: musical instrument,Special Service,High,2024-01-16T17:39:00,2024-01-16T18:21:00,Resolved
PNR00171,SSR,Pet travel confirmed,Special Service,High,2024-01-16T16:32:00,2024-01-16T18:04:00,Resolved
PNR00172,SSR,Group booking confirmed,Special Service,High,2024-01-16T17:41:00,2024-01-16T19:41:00,Resolved
PNR00173,SSR,Stretcher case,Special Service,Medium,2024-01-16T14:44:00,2024-01-16T15:48:00,Resolved
PNR00173,SSR,Vegetarian meal requested,Special Service,High,2024-01-16T13:34:00,2024-01-16T14:04:00,Resolved
PNR00175,SSR,Gluten-free meal requested,Special Service,Low,2024-01-16T17:52:00,2024-01-16T18:24:00,Resolved
PNR00176,SSR,Bassinet seat requested,Special Service,Low,2024-01-16T13:45:00,2024-01-16T15:40:00,Resolved
PNR00177,SSR,Extra legroom requested,Special Service,High,2024-01-16T15:06:00,2024-01-16T15:21:00,Resolved
PNR00177,SSR,Group booking special handling,Special Service,Medium,2024-01-16T15:03:00,2024-01-16T15:40:00,Pending
PNR00178,SSR,Service animal onboard,Special Service,Low,2024-01-16T11:29:00,2024-01-16T12:23:00,Resolved
PNR00178,SSR,Unaccompanied minor,Special Service,Low,2024-01-16T12:37:00,2024-01-16T13:36:00,Pending
PNR00179,SSR,Standard meal preference,Special Service,Medium,2024-01-16T10:41:00,2024-01-16T11:53:00,Pending
PNR00179,SSR,Pet travel approved,Special Service,Low,2024-01-16T11:03:00,2024-01-16T12:43:00,Resolved
PNR00179,SSR,Standard meal confirmed,Special Service,High,2024-01-16T14:01:00,2024-01-16T15:58:00,Resolved
PNR00180,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-16T10:25:00,2024-01-16T12:24:00,Resolved
PNR00182,SSR,Extra legroom requested,Special Service,Low,2024-01-16T13:05:00,2024-01-16T14:52:00,Resolved
PNR00182,SSR,Unaccompanied minor,Special Service,High,2024-01-16T13:55:00,2024-01-16T14:22:00,Resolved
PNR00184,SSR,Special baggage: musical instrument,Special Service,High,2024-01-16T11:21:00,2024-01-16T13:14:00,Resolved
PNR00184,SSR,Pet travel approved,Special Service,High,2024-01-16T13:52:00,2024-01-16T15:02:00,Resolved
PNR00184,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-16T13:47:00,2024-01-16T15:31:00,Resolved
PNR00185,SSR,Unaccompanied minor,Special Service,Medium,2024-01-16T09:56:00,2024-01-16T10:49:00,Resolved
PNR00185,SSR,Special baggage: musical instrument,Special Service,High,2024-01-16T08:49:00,2024-01-16T10:36:00,Resolved
PNR00185,SSR,Extra legroom requested,Special Service,Medium,2024-01-16T07:55:00,2024-01-16T08:11:00,Resolved
PNR00187,SSR,Bassinet seat requested,Special Service,High,2024-01-16T06:24:00,2024-01-16T08:22:00,Resolved
PNR00187,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-16T08:57:00,2024-01-16T09:28:00,Resolved
PNR00188,SSR,Vegetarian meal requested,Special Service,High,2024-01-16T12:07:00,2024-01-16T13:26:00,Resolved
PNR00188,SSR,Standard meal preference,Special Service,Low,2024-01-16T11:32:00,2024-01-16T12:46:00,Resolved
PNR00188,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-16T11:54:00,2024-01-16T12:04:00,Resolved
PNR00189,SSR,Group booking confirmed,Special Service,Medium,2024-01-16T11:22:00,2024-01-16T12:38:00,Resolved
PNR00189,SSR,Oxygen equipment required,Special Service,Low,2024-01-16T09:08:00,2024-01-16T10:03:00,Resolved
PNR00190,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-16T12:56:00,2024-01-16T14:20:00,Resolved
PNR00190,SSR,Vegetarian meal requested,Special Service,High,2024-01-16T11:04:00,2024-01-16T12:45:00,Resolved
PNR00190,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-16T12:53:00,2024-01-16T13:33:00,Resolved
PNR00192,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-16T12:01:00,2024-01-16T12:34:00,Resolved
PNR00192,SSR,Extra legroom requested,Special Service,Medium,2024-01-16T10:35:00,2024-01-16T11:56:00,Pending
PNR00194,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-16T09:08:00,2024-01-16T09:41:00,Resolved
PNR00194,SSR,Vegetarian meal requested,Special Service,Medium,2024-01-16T09:09:00,2024-01-16T09:30:00,Resolved
PNR00194,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-16T07:53:00,2024-01-16T09:18:00,Resolved
PNR00195,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-16T08:35:00,2024-01-16T10:25:00,Resolved
PNR00195,SSR,Service animal onboard,Special Service,Medium,2024-01-16T11:00:00,2024-01-16T12:19:00,Resolved
PNR00195,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-16T09:10:00,2024-01-16T11:01:00,Resolved
PNR00196,SSR,Medical assistance required,Special Service,Medium,2024-01-16T09:38:00,2024-01-16T10:27:00,Resolved
PNR00196,SSR,Vegetarian meal requested,Special Service,High,2024-01-16T10:59:00,2024-01-16T11:12:00,Resolved
PNR00197,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-16T08:55:00,2024-01-16T09:15:00,Resolved
PNR00197,SSR,Standard meal confirmed,Special Service,Medium,2024-01-16T06:49:00,2024-01-16T07:31:00,Resolved
PNR00198,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-16T10:58:00,2024-01-16T12:56:00,Resolved
PNR00198,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-01-16T06:55:00,2024-01-16T08:17:00,Resolved
PNR00198,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-16T09:11:00,2024-01-16T10:54:00,Resolved
PNR00200,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-16T10:33:00,2024-01-16T11:32:00,Resolved
PNR00200,SSR,Unaccompanied minor,Special Service,Medium,2024-01-16T08:37:00,2024-01-16T09:03:00,Resolved
PNR00200,SSR,Standard meal preference,Special Service,Low,2024-01-16T09:02:00,2024-01-16T10:07:00,Resolved
PNR00202,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-01-16T16:14:00,2024-01-16T16:55:00,Resolved
PNR00202,SSR,Stretcher case,Special Service,Low,2024-01-16T18:35:00,2024-01-16T20:07:00,Resolved
PNR00202,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-01-16T17:26:00,2024-01-16T18:37:00,Resolved
PNR00203,SSR,Standard meal confirmed,Special Service,Low,2024-01-16T15:36:00,2024-01-16T16:33:00,Resolved
PNR00203,SSR,Standard meal preference,Special Service,Medium,2024-01-16T15:44:00,2024-01-16T16:43:00,Resolved
PNR00204,SSR,Standard meal preference,Special Service,High,2024-01-16T18:13:00,2024-01-16T19:15:00,Resolved
PNR00205,SSR,Unaccompanied minor,Special Service,Medium,2024-01-16T16:15:00,2024-01-16T17:18:00,Resolved
PNR00207,SSR,Vegetarian meal requested,Special Service,Low,2024-01-16T16:23:00,2024-01-16T17:02:00,Resolved
PNR00207,SSR,Extra legroom requested,Special Service,High,2024-01-16T18:47:00,2024-01-16T20:23:00,Resolved
PNR00207,SSR,Stretcher case,Special Service,High,2024-01-16T18:45:00,2024-01-16T19:07:00,Resolved
PNR00209,SSR,Standard meal preference,Special Service,High,2024-01-16T02:18:00,2024-01-16T03:44:00,Resolved
PNR00211,SSR,Stretcher case,Special Service,Low,2024-01-16T01:05:00,2024-01-16T01:26:00,Resolved
PNR00211,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-16T00:56:00,2024-01-16T02:12:00,Resolved
PNR00211,SSR,Group booking confirmed,Special Service,Medium,2024-01-16T02:59:00,2024-01-16T04:55:00,Resolved
PNR00212,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-16T03:50:00,2024-01-16T05:22:00,Resolved
PNR00212,SSR,Special baggage: musical instrument,Special Service,Medium,2024-01-16T02:05:00,2024-01-16T03:18:00,Resolved
PNR00214,SSR,Group booking special handling,Special Service,Medium,2024-01-16T04:19:00,2024-01-16T05:02:00,Resolved
PNR00216,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-16T04:17:00,2024-01-16T05:58:00,Pending
PNR00216,SSR,Standard meal confirmed,Special Service,Medium,2024-01-16T03:35:00,2024-01-16T03:58:00,Resolved
PNR00218,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-01-16T01:04:00,2024-01-16T01:30:00,Resolved
PNR00219,SSR,Group booking special handling,Special Service,High,2024-01-16T01:44:00,2024-01-16T03:36:00,Pending
PNR00220,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-16T01:33:00,2024-01-16T03:19:00,Resolved
PNR00222,SSR,Group booking special handling,Special Service,Low,2024-01-16T11:27:00,2024-01-16T12:54:00,Resolved
PNR00223,SSR,Medical assistance required,Special Service,Medium,2024-01-16T13:29:00,2024-01-16T15:08:00,Resolved
PNR00223,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-01-16T10:31:00,2024-01-16T11:41:00,Resolved
PNR00224,SSR,Extra legroom requested,Special Service,High,2024-01-16T10:07:00,2024-01-16T11:02:00,Resolved
PNR00224,SSR,Pet travel approved,Special Service,Medium,2024-01-16T09:29:00,2024-01-16T09:47:00,Pending
PNR00224,SSR,Pet travel confirmed,Special Service,Low,2024-01-16T07:53:00,2024-01-16T09:26:00,Resolved
PNR00225,SSR,Gluten-free meal requested,Special Service,High,2024-01-16T09:02:00,2024-01-16T10:41:00,Resolved
PNR00230,SSR,Pet travel approved,Special Service,High,2024-01-17T11:53:00,2024-01-17T13:53:00,Resolved
PNR00230,SSR,Pet travel confirmed,Special Service,High,2024-01-17T12:26:00,2024-01-17T14:18:00,Resolved
PNR00232,SSR,Service animal onboard,Special Service,Low,2024-01-17T10:07:00,2024-01-17T11:33:00,Resolved
PNR00232,SSR,Standard meal confirmed,Special Service,Low,2024-01-17T12:07:00,2024-01-17T12:34:00,Resolved
PNR00232,SSR,Bassinet seat requested,Special Service,Medium,2024-01-17T11:36:00,2024-01-17T12:53:00,Resolved
PNR00234,SSR,Service animal onboard,Special Service,Low,2024-01-17T13:13:00,2024-01-17T14:10:00,Resolved
PNR00234,SSR,Medical assistance required,Special Service,Low,2024-01-17T11:54:00,2024-01-17T12:58:00,Resolved
PNR00234,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-17T10:01:00,2024-01-17T10:28:00,Resolved
PNR00235,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-01-17T09:40:00,2024-01-17T10:17:00,Resolved
PNR00236,SSR,Vegetarian meal requested,Special Service,High,2024-01-17T09:57:00,2024-01-17T10:50:00,Pending
PNR00236,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-17T10:13:00,2024-01-17T10:27:00,Resolved
PNR00237,SSR,Unaccompanied minor,Special Service,Medium,2024-01-17T10:30:00,2024-01-17T12:28:00,Resolved
PNR00237,SSR,Gluten-free meal requested,Special Service,Low,2024-01-17T09:33:00,2024-01-17T09:57:00,Resolved
PNR00237,SSR,Bassinet seat requested,Special Service,Medium,2024-01-17T08:24:00,2024-01-17T08:54:00,Resolved
PNR00238,SSR,Extra legroom requested,Special Service,High,2024-01-17T08:08:00,2024-01-17T09:46:00,Resolved
PNR00238,SSR,Gluten-free meal confirmed,Special Service,Low,2024-01-17T08:59:00,2024-01-17T10:23:00,Resolved
PNR00238,SSR,Extra legroom requested,Special Service,High,2024-01-17T09:19:00,2024-01-17T09:56:00,Resolved
PNR00241,SSR,Pet travel approved,Special Service,Medium,2024-01-17T10:08:00,2024-01-17T11:10:00,Resolved
PNR00241,SSR,Standard meal confirmed,Special Service,Medium,2024-01-17T09:10:00,2024-01-17T11:07:00,Resolved
PNR00242,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-17T08:31:00,2024-01-17T09:10:00,Resolved
PNR00243,SSR,Unaccompanied minor,Special Service,Medium,2024-01-17T18:36:00,2024-01-17T20:02:00,Resolved
PNR00244,SSR,Pet travel approved,Special Service,High,2024-01-17T17:31:00,2024-01-17T18:55:00,Resolved
PNR00247,SSR,Pet travel confirmed,Special Service,Medium,2024-01-17T18:58:00,2024-01-17T20:51:00,Resolved
PNR00248,SSR,Oxygen equipment required,Special Service,High,2024-01-17T18:06:00,2024-01-17T19:23:00,Resolved
PNR00249,SSR,Pet travel approved,Special Service,Medium,2024-01-17T06:20:00,2024-01-17T07:53:00,Resolved
PNR00249,SSR,Pet travel approved,Special Service,High,2024-01-17T06:15:00,2024-01-17T07:34:00,Pending
PNR00249,SSR,Medical assistance required,Special Service,Low,2024-01-17T05:57:00,2024-01-17T06:33:00,Resolved
PNR00250,SSR,Standard meal preference,Special Service,Medium,2024-01-17T05:57:00,2024-01-17T07:42:00,Pending
PNR00250,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-17T05:50:00,2024-01-17T06:55:00,Resolved
PNR00250,SSR,Standard meal confirmed,Special Service,Low,2024-01-17T08:43:00,2024-01-17T10:23:00,Resolved
PNR00251,SSR,Extra legroom requested,Special Service,High,2024-01-17T09:02:00,2024-01-17T09:14:00,Resolved
PNR00252,SSR,Pet travel confirmed,Special Service,Medium,2024-01-17T06:54:00,2024-01-17T07:13:00,Pending
PNR00252,SSR,Medical assistance required,Special Service,High,2024-01-17T07:53:00,2024-01-17T09:02:00,Resolved
PNR00255,SSR,Bassinet seat requested,Special Service,High,2024-01-17T08:31:00,2024-01-17T08:42:00,Resolved
PNR00256,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-01-17T07:36:00,2024-01-17T08:04:00,Resolved
PNR00257,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-01-17T13:43:00,2024-01-17T14:18:00,Resolved
PNR00258,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-17T15:46:00,2024-01-17T17:36:00,Resolved
PNR00260,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-17T13:51:00,2024-01-17T15:40:00,Resolved
PNR00260,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-17T14:34:00,2024-01-17T14:59:00,Resolved
PNR00261,SSR,Medical assistance required,Special Service,Medium,2024-01-17T15:23:00,2024-01-17T16:32:00,Pending
PNR00261,SSR,Wheelchair assistance needed,Special Service,Low,2024-01-17T13:07:00,2024-01-17T13:21:00,Pending
PNR00262,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-17T11:21:00,2024-01-17T13:09:00,Resolved
PNR00263,SSR,Gluten-free meal requested,Special Service,High,2024-01-17T13:55:00,2024-01-17T15:52:00,Resolved
PNR00263,SSR,Vegetarian meal requested,Special Service,Medium,2024-01-17T11:44:00,2024-01-17T13:15:00,Resolved
PNR00264,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-17T04:28:00,2024-01-17T06:20:00,Resolved
PNR00265,SSR,Standard meal preference,Special Service,Low,2024-01-17T05:15:00,2024-01-17T06:22:00,Resolved
PNR00266,SSR,Pet travel confirmed,Special Service,Medium,2024-01-17T04:29:00,2024-01-17T05:45:00,Resolved
PNR00267,SSR,Pet travel approved,Special Service,High,2024-01-17T06:39:00,2024-01-17T07:24:00,Resolved
PNR00267,SSR,Unaccompanied minor,Special Service,Low,2024-01-17T04:44:00,2024-01-17T05:34:00,Resolved
PNR00269,SSR,Stretcher case,Special Service,High,2024-01-17T05:53:00,2024-01-17T07:39:00,Resolved
PNR00270,SSR,Standard meal confirmed,Special Service,Medium,2024-01-17T16:10:00,2024-01-17T18:10:00,Resolved
PNR00271,SSR,Service animal onboard,Special Service,High,2024-01-17T18:28:00,2024-01-17T19:37:00,Resolved
PNR00271,SSR,Pet travel approved,Special Service,Low,2024-01-17T17:49:00,2024-01-17T19:10:00,Resolved
PNR00273,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-17T17:34:00,2024-01-17T18:37:00,Resolved
PNR00274,SSR,Stretcher case,Special Service,Medium,2024-01-17T19:08:00,2024-01-17T20:20:00,Resolved
PNR00276,SSR,Oxygen equipment required,Special Service,Low,2024-01-17T18:14:00,2024-01-17T19:20:00,Resolved
PNR00277,SSR,Unaccompanied minor,Special Service,Medium,2024-01-17T20:09:00,2024-01-17T21:51:00,Resolved
PNR00278,SSR,Wheelchair assistance needed,Special Service,High,2024-01-17T07:36:00,2024-01-17T09:18:00,Resolved
PNR00278,SSR,Service animal onboard,Special Service,High,2024-01-17T07:23:00,2024-01-17T09:08:00,Resolved
PNR00278,SSR,Gluten-free meal requested,Special Service,Low,2024-01-17T08:15:00,2024-01-17T09:54:00,Resolved
PNR00279,SSR,Pet travel confirmed,Special Service,Low,2024-01-17T08:51:00,2024-01-17T10:15:00,Resolved
PNR00279,SSR,Pet travel confirmed,Special Service,High,2024-01-17T08:56:00,2024-01-17T09:44:00,Resolved
PNR00280,SSR,Bassinet seat requested,Special Service,Low,2024-01-17T09:15:00,2024-01-17T09:33:00,Resolved
PNR00280,SSR,Medical assistance required,Special Service,Medium,2024-01-17T07:11:00,2024-01-17T07:58:00,Resolved
PNR00281,SSR,Standard meal confirmed,Special Service,High,2024-01-17T06:10:00,2024-01-17T08:10:00,Resolved
PNR00281,SSR,Unaccompanied minor,Special Service,Low,2024-01-17T09:14:00,2024-01-17T10:17:00,Resolved
PNR00282,SSR,Stretcher case,Special Service,High,2024-01-17T06:36:00,2024-01-17T07:38:00,Resolved
PNR00282,SSR,Stretcher case,Special Service,Low,2024-01-17T08:02:00,2024-01-17T08:36:00,Resolved
PNR00283,SSR,Standard meal preference,Special Service,Medium,2024-01-17T06:31:00,2024-01-17T08:27:00,Resolved
PNR00283,SSR,Vegetarian meal requested,Special Service,Low,2024-01-17T08:44:00,2024-01-17T09:10:00,Resolved
PNR00283,SSR,Pet travel approved,Special Service,Low,2024-01-17T09:23:00,2024-01-17T10:49:00,Pending
PNR00284,SSR,Wheelchair assistance needed,Special Service,High,2024-01-17T06:32:00,2024-01-17T07:32:00,Resolved
PNR00285,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-17T06:49:00,2024-01-17T07:14:00,Resolved
PNR00285,SSR,Medical assistance required,Special Service,Low,2024-01-17T07:10:00,2024-01-17T09:04:00,Resolved
PNR00286,SSR,Pet travel approved,Special Service,Low,2024-01-17T08:16:00,2024-01-17T10:01:00,Resolved
PNR00286,SSR,Group booking special handling,Special Service,Medium,2024-01-17T06:41:00,2024-01-17T07:18:00,Resolved
PNR00286,SSR,Group booking confirmed,Special Service,Medium,2024-01-17T07:56:00,2024-01-17T08:29:00,Pending
PNR00288,SSR,Gluten-free meal confirmed,Special Service,Low,2024-01-17T05:15:00,2024-01-17T06:54:00,Resolved
PNR00288,SSR,Bassinet seat requested,Special Service,Low,2024-01-17T03:21:00,2024-01-17T03:40:00,Resolved
PNR00288,SSR,Unaccompanied minor,Special Service,High,2024-01-17T04:49:00,2024-01-17T06:34:00,Resolved
PNR00289,SSR,Group booking special handling,Special Service,High,2024-01-17T04:11:00,2024-01-17T04:45:00,Resolved
PNR00290,SSR,Gluten-free meal requested,Special Service,Low,2024-01-17T03:15:00,2024-01-17T04:09:00,Pending
PNR00290,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-17T04:19:00,2024-01-17T04:45:00,Resolved
PNR00291,SSR,Service animal onboard,Special Service,Medium,2024-01-17T02:30:00,2024-01-17T03:48:00,Resolved
PNR00291,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-17T02:42:00,2024-01-17T03:50:00,Resolved
PNR00291,SSR,Pet travel confirmed,Special Service,Low,2024-01-17T02:35:00,2024-01-17T03:17:00,Resolved
PNR00292,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-17T03:00:00,2024-01-17T04:31:00,Resolved
PNR00292,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-17T02:44:00,2024-01-17T04:30:00,Resolved
PNR00292,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-17T03:00:00,2024-01-17T04:39:00,Resolved
PNR00293,SSR,Wheelchair assistance needed,Special Service,Low,2024-01-17T05:39:00,2024-01-17T07:05:00,Resolved
PNR00293,SSR,Unaccompanied minor,Special Service,Low,2024-01-17T03:40:00,2024-01-17T05:03:00,Resolved
PNR00293,SSR,Medical assistance required,Special Service,Medium,2024-01-17T02:09:00,2024-01-17T03:03:00,Resolved
